device_id,gender,age,group
-8927948468184188114,M,20,M22-
-5068502420968660552,M,23,M23-26
4038690525534577082,F,26,F24-26
-2814797517672558292,M,37,M32-38
-567219701084967626,M,24,M23-26
5199526001769945475,M,41,M39+
-543504665592723512,F,47,F43+
2605097784142868503,M,26,M23-26
6614794877944986296,M,52,M39+
8053742774687712453,F,34,F33-42
-863174772912881816,M,34,M32-38
3398445332380889522,F,21,F23-
-3249620509024234773,F,62,F43+
2625470804488618128,F,28,F27-28
7940713530169058185,M,30,M29-31
-4101501550216060681,M,62,M39+
-4914699637760955278,M,22,M22-
-9124781721472357881,M,29,M29-31
-202521264686017733,F,27,F27-28
8496993951900689629,M,30,M29-31
7231539763720330808,M,40,M39+
-3526657270601957205,M,33,M32-38
7756734309936741670,M,27,M27-28
-3027329043563256189,F,36,F33-42
2479634195153764513,M,33,M32-38
-7907596909127708083,M,39,M39+
-6754996660935510935,F,57,F43+
7035672809775303186,M,42,M39+
-2737906663746405250,M,42,M39+
-3808380562344646906,M,48,M39+
-1147908814172288110,F,25,F24-26
6457345658746123322,F,51,F43+
-9146303079762058584,M,57,M39+
5426528618668523174,M,57,M39+
-2964905200377290750,M,22,M22-
3635321738417886774,M,22,M22-
6142018183243760100,M,22,M22-
-4551017093439226729,M,19,M22-
1162036190396541958,F,22,F23-
-3021536191830866079,F,35,F33-42
-2859977390901365202,M,29,M29-31
-6503953541803660237,M,31,M29-31
3894060553125834571,M,61,M39+
7341133170648314663,M,40,M39+
4622634294770138207,F,28,F27-28
-4488238417248397825,F,26,F24-26
-5187575138514042752,M,30,M29-31
-4042060018725571428,M,31,M29-31
8765605040647167477,M,28,M27-28
-2537234343978676555,M,31,M29-31
-8179625801901125016,F,40,F33-42
537272472540925178,M,23,M23-26
-5466047359596154090,F,43,F43+
-5911496219342867179,F,43,F43+
8859091216985672862,M,52,M39+
-4794445570570627585,M,34,M32-38
-8536979210429233393,F,41,F33-42
-1995275285885669926,F,47,F43+
-2541690237476544924,M,22,M22-
8033833923948239649,M,22,M22-
6938453636161072818,F,28,F27-28
-6940434190297062074,F,42,F33-42
9077948671003162520,M,38,M32-38
-3762167839570057809,M,33,M32-38
-5655004500473719477,F,43,F43+
-6360393318041712281,F,41,F33-42
-4844922992685625658,F,45,F43+
3276703558962757795,M,47,M39+
-3959367799365970503,M,36,M32-38
-4266394592964135584,F,22,F23-
4555902414728312181,M,29,M29-31
-8171853384834331529,M,24,M23-26
7216398811393583651,M,24,M23-26
-529679957064376034,M,24,M23-26
860215593166558446,F,26,F24-26
5323641502601220712,F,26,F24-26
1771897134714416146,F,26,F24-26
-5731723580003571626,F,35,F33-42
6861981127921799182,F,29,F29-32
7641332115873145326,F,31,F29-32
-8893893819365485936,M,59,M39+
9085991794772192888,M,60,M39+
5678952202688752048,M,22,M22-
-3388320210676340375,M,25,M23-26
2106059745435035360,M,42,M39+
-6354288599296712349,M,34,M32-38
-8938669212142628710,M,24,M23-26
781837715064346981,M,35,M32-38
1310177281599306958,M,26,M23-26
7004981079147911984,F,53,F43+
9112546485503761033,F,26,F24-26
6306263690354461286,F,31,F29-32
-1347180678300606755,M,21,M22-
8461532479251946521,M,21,M22-
3580387176431873267,M,21,M22-
-3095822849017978462,M,21,M22-
-6468348126944734882,F,21,F23-
-8275161803666756334,F,21,F23-
7394522535595506958,F,35,F33-42
-4296320201702704753,F,24,F24-26
4930571832848528273,F,21,F23-
-7899642638022540915,F,21,F23-
4114189861200565330,F,30,F29-32
-5627482747586794265,M,33,M32-38
-8636525561720201342,M,29,M29-31
-3651645366321067287,F,50,F43+
7045662049480205609,F,50,F43+
4377529131653022431,F,39,F33-42
-812844149862143244,F,22,F23-
-5393341886236491109,F,26,F24-26
5445660855099832904,F,51,F43+
4673563208584361092,F,25,F24-26
4949063832402947992,M,27,M27-28
-5480418377977834016,F,45,F43+
5661660692277803652,F,39,F33-42
-81916808176377372,F,49,F43+
-8216566141867725593,F,28,F27-28
-6549142232763487307,F,28,F27-28
6745560741587874676,M,27,M27-28
6194073410746945446,M,27,M27-28
-6033211767698423974,M,27,M27-28
303149928336124337,M,19,M22-
-516541704700679034,M,19,M22-
-4307647166666196966,M,23,M23-26
-8040663794707780257,M,32,M32-38
-6921275147915399207,M,44,M39+
-4434164591448396463,M,44,M39+
2858392945555897829,F,23,F23-
-8314536888114921735,F,31,F29-32
-1270742817925214013,F,31,F29-32
3283133790086529622,F,30,F29-32
-4799175157258219833,F,30,F29-32
5212069107058358828,M,50,M39+
-6353134106575997181,F,23,F23-
-5702120043593534165,F,23,F23-
8825921771677041394,F,23,F23-
5623106552869627687,F,24,F24-26
-8282623231142474997,F,24,F24-26
-3350871346749471986,M,48,M39+
3979327974313777117,M,21,M22-
-7533128132821756857,M,38,M32-38
-4703251783129573757,F,30,F29-32
2071076709686116108,F,30,F29-32
-7548851468666011728,F,30,F29-32
-2669888760849696424,F,30,F29-32
-7265120760146665166,F,30,F29-32
-4722508803889170679,F,30,F29-32
-6432417922605920739,F,30,F29-32
-5845325730557135929,F,30,F29-32
-1768479969085042127,F,30,F29-32
4383193637391937936,M,42,M39+
-3936496059614920063,F,23,F23-
-5475920678960384464,M,42,M39+
5083999011010260674,M,21,M22-
2108157484838334588,M,21,M22-
6157826094845826562,M,29,M29-31
-9088130283508605357,M,44,M39+
1490012142157320529,M,45,M39+
-8071396977130870193,M,45,M39+
7375910017606755055,F,32,F29-32
-7861894134412477039,M,34,M32-38
-558202719282282643,M,38,M32-38
-1017434829374175520,M,21,M22-
2133363592288191399,F,37,F33-42
3099017770131064021,M,29,M29-31
570985132967323273,M,51,M39+
1074260721091961018,M,33,M32-38
7890739846092616754,F,43,F43+
-3581045252050866558,F,25,F24-26
-1839575866832845601,F,22,F23-
5694493133789083509,F,44,F43+
4861220694249890779,M,21,M22-
-8519431277967796733,M,29,M29-31
-6461740018918437294,F,26,F24-26
5212312893329729,M,30,M29-31
-7531549876955852561,M,30,M29-31
4314221738222094647,M,30,M29-31
-6935222475311224645,M,40,M39+
-8886013638486813375,M,29,M29-31
4152094806414816398,M,22,M22-
1997203001586593590,M,22,M22-
6859638360099604417,M,25,M23-26
4020560218548462207,M,25,M23-26
-1080446514063606812,M,24,M23-26
3122646908873278144,M,37,M32-38
3558602119006800055,F,29,F29-32
-5163466694231313191,M,30,M29-31
-1039664921157964123,M,24,M23-26
2536641567440897009,M,29,M29-31
2285841805231402607,F,37,F33-42
1499413091931003345,M,23,M23-26
1448508736144919612,M,29,M29-31
-5436572809724248432,M,34,M32-38
-8649460318296737965,M,34,M32-38
8200305569214809176,M,34,M32-38
-3158482379501893438,M,34,M32-38
3770253300560894243,M,34,M32-38
-8792437750167815738,M,34,M32-38
-191765503743399265,M,40,M39+
-214640944669947078,M,45,M39+
2213889503408057220,F,27,F27-28
-6344566991973527853,F,26,F24-26
-4443383095796426123,F,26,F24-26
4303468262303873643,M,30,M29-31
-1009806765098772259,M,30,M29-31
-1271203708176502387,M,34,M32-38
3377223483961483737,M,34,M32-38
-9078551145576255989,M,27,M27-28
6912941878031408731,M,28,M27-28
3703324842656220211,M,48,M39+
7674510871837495649,M,48,M39+
-6998569561354043290,F,45,F43+
6443614397949555170,M,28,M27-28
1342754295807080585,M,28,M27-28
-5287778830948467853,M,42,M39+
-3914808469805003477,F,32,F29-32
5838583941573597168,F,26,F24-26
4064236828511518767,M,46,M39+
-4841397036650903784,M,46,M39+
-5176946741335337853,M,29,M29-31
-342079058100547698,F,36,F33-42
-3627126936053409079,F,43,F43+
-4322449919432117983,F,38,F33-42
-3492810944105226043,M,52,M39+
-5696207030767633903,M,26,M23-26
-8222727215801322449,F,23,F23-
2515267413183748290,M,23,M23-26
1544107193121239308,M,30,M29-31
801345589525095210,M,26,M23-26
637024560871289146,F,23,F23-
-7856474691006568960,M,26,M23-26
6070881194895911368,M,40,M39+
-1784891052369582459,F,26,F24-26
2872948855903164665,F,24,F24-26
6809836416208423603,M,24,M23-26
9172280596934684573,F,23,F23-
-8447563080745565123,M,33,M32-38
2333503337810402929,F,22,F23-
7102582166193028732,F,22,F23-
5548141658912929567,F,22,F23-
-2538034602206134135,M,42,M39+
5481055069428897643,M,42,M39+
168238555620552933,M,23,M23-26
-332478182693209631,M,26,M23-26
-1320051768331455184,M,37,M32-38
-79475944395359658,F,32,F29-32
3083780524108532522,F,21,F23-
3848287267880940652,F,31,F29-32
8961356252479340657,F,20,F23-
-1390425861935064433,F,20,F23-
-1825428870639321563,M,37,M32-38
8168419316130828983,F,21,F23-
9042166092128162691,F,22,F23-
8652012158581539116,F,22,F23-
-7251807729332325433,F,22,F23-
-177922649506935108,M,39,M39+
-2702565426550760211,M,29,M29-31
3741664196705393529,M,45,M39+
1538574037261375798,M,45,M39+
8788525341184514369,M,45,M39+
-4166902649402651391,M,45,M39+
1165667618971844919,M,43,M39+
4964612543624851302,F,36,F33-42
-8502952402130176985,F,28,F27-28
-8750405011192593179,F,28,F27-28
-332944879186029809,M,48,M39+
8771048475348375046,M,48,M39+
-5760538652081553688,F,26,F24-26
6583702927596040414,M,36,M32-38
395902590851457094,M,31,M29-31
5593213856379374128,M,28,M27-28
6966323712212435459,M,35,M32-38
8206728687131568982,F,20,F23-
-910207193557805942,F,33,F33-42
-7138351105259577380,M,32,M32-38
-2415204904097331304,M,37,M32-38
-2645575880808833246,M,34,M32-38
-938917797961488505,M,35,M32-38
-6043727966255558017,M,40,M39+
6397573149118029397,M,35,M32-38
-383991864899056391,M,35,M32-38
-3564808095025839635,F,29,F29-32
-326644219092038092,M,19,M22-
4884711027974824181,F,21,F23-
-8554257273027498836,M,31,M29-31
5061011445660525611,M,30,M29-31
-5242442126074854975,M,65,M39+
4808150159268208223,F,25,F24-26
3351262582175997570,F,37,F33-42
-8180050521137786881,M,46,M39+
-4153913356815067763,M,46,M39+
-1793014936221022907,F,26,F24-26
-707249384137966984,F,25,F24-26
-4273746860044367715,M,54,M39+
-3237697768660053292,M,31,M29-31
1480862741797272072,F,34,F33-42
6263922367884585020,F,21,F23-
-7669332088655414243,F,22,F23-
-3945331269448171337,M,39,M39+
-529957958898568409,M,39,M39+
4947193414455348680,M,39,M39+
2085990951095682113,M,39,M39+
-8825081874023754042,M,39,M39+
6201386974340513361,F,23,F23-
6607721953229693046,F,25,F24-26
8957498404376571098,M,40,M39+
-5968746829163390626,M,31,M29-31
-1249256402474528412,F,43,F43+
4811861041836460092,M,23,M23-26
-4620476597845999344,M,19,M22-
48242670607211851,F,30,F29-32
1986017097203137252,F,37,F33-42
7863618082960508061,F,23,F23-
-8343750737026659180,M,32,M32-38
-2893032545780629670,M,27,M27-28
5899522004445000637,F,26,F24-26
8724497747383344682,F,32,F29-32
1254963808216321044,M,44,M39+
-1567886608259371402,M,28,M27-28
-6479110183189116648,F,19,F23-
7951454940347916120,F,19,F23-
3530712177408443574,M,34,M32-38
-7911496283961775207,M,60,M39+
-317093234066936546,F,24,F24-26
-7013002545922689798,M,20,M22-
-8791197262253646406,F,23,F23-
6625534132716192675,M,37,M32-38
5442914382161618172,M,32,M32-38
7032716475932740202,M,52,M39+
-8474758444444992977,F,21,F23-
7163588097147057801,M,44,M39+
6297585483885962735,M,27,M27-28
7354246311480961764,F,29,F29-32
-5175066610740352723,F,29,F29-32
6290193875007150071,F,25,F24-26
-4106303405051339855,F,20,F23-
3503971933657408255,F,27,F27-28
4843417920422187694,F,27,F27-28
6869540185992989076,F,43,F43+
2046515946646992038,F,27,F27-28
8032455632918242196,F,33,F33-42
141258680334746566,M,32,M32-38
4155429747133519713,M,22,M22-
-2747601658160823303,M,28,M27-28
-6727640168051415776,F,28,F27-28
-991554603782743442,M,22,M22-
-8158280317971928271,F,29,F29-32
-7125295786558921645,M,30,M29-31
-3652664890034059785,M,30,M29-31
7324224656759975811,F,25,F24-26
6100193004179484096,F,26,F24-26
-6879077536190591855,M,53,M39+
5153188015771025320,F,24,F24-26
5579188252184145615,M,27,M27-28
-15473502785430788,F,21,F23-
1149536654943702930,M,27,M27-28
-7065787319825132363,M,18,M22-
6491359293998165530,M,24,M23-26
-7383585133562465871,M,34,M32-38
-1951411802420992797,M,21,M22-
8358518817225719678,M,32,M32-38
5241587806010245643,F,21,F23-
3575837399250938976,M,39,M39+
6059279980804079712,M,52,M39+
2543631049845482083,F,36,F33-42
-1147020247178141457,M,25,M23-26
1701445495203939764,M,25,M23-26
1364029901322859198,F,31,F29-32
-2916755813053348839,M,29,M29-31
8110064050197845473,M,46,M39+
4405492008090733393,M,54,M39+
3968988883146123414,M,21,M22-
-1500411830434339565,M,21,M22-
-4542732019880091665,F,33,F33-42
-2194981212057789679,M,33,M32-38
5737784685319145653,M,59,M39+
-935675477718595758,M,29,M29-31
-2656861389339888966,F,29,F29-32
398514470209561671,M,68,M39+
5067569144786638298,M,68,M39+
7583397905527439147,M,68,M39+
6590283244784385919,M,32,M32-38
-8454351202534985235,M,32,M32-38
7917583369209032692,F,44,F43+
6146940189172807413,F,44,F43+
-6156122597380066788,F,33,F33-42
-2917356985893157300,F,33,F33-42
-6280175902532926812,F,69,F43+
5257944039436167168,F,26,F24-26
2805930175823568241,F,23,F23-
-8879931371069007233,F,46,F43+
-430416760943620390,F,53,F43+
6698756490365020286,F,27,F27-28
-4359019044606258375,F,23,F23-
-1457690870736581603,M,41,M39+
-5819849270562972389,M,42,M39+
-9171831223689854160,F,37,F33-42
3639527050389275610,F,27,F27-28
-3357429859221668991,F,27,F27-28
5608020738002382454,F,26,F24-26
-5038746899723753753,F,21,F23-
5065883318077992005,F,21,F23-
1592155103289534571,F,23,F23-
-3911664575599195882,M,30,M29-31
-4943970844943900453,M,30,M29-31
2159994979707868595,F,39,F33-42
6010488066338366828,M,25,M23-26
-5574040778824849749,F,40,F33-42
-178607472098399139,M,23,M23-26
7633534045701571851,M,25,M23-26
3142874641051285729,M,22,M22-
-2594695418868421562,M,29,M29-31
-1666560219011729140,M,29,M29-31
6939191198441474688,M,30,M29-31
1374245366550696196,F,33,F33-42
528797727264527225,M,44,M39+
-1744900186247001191,F,20,F23-
-9079114053305161819,F,21,F23-
5563521302256866627,M,25,M23-26
1952185831355100533,M,25,M23-26
-4384979994831049461,M,25,M23-26
-2212471063452575181,M,25,M23-26
-8314698173037464253,M,25,M23-26
655238034865133160,M,25,M23-26
9128484665210838299,M,23,M23-26
4283196946507052679,M,24,M23-26
-8159996921563630222,M,26,M23-26
-8173906105394084764,M,21,M22-
459148256587983345,M,26,M23-26
3212726486832218342,M,31,M29-31
3638984625423185343,M,22,M22-
-1262029484146173104,M,25,M23-26
-2818119685237309343,M,27,M27-28
-1744632558014957698,M,27,M27-28
311682463658763123,M,27,M27-28
-7868002749531214004,F,31,F29-32
-6072491662367676720,M,30,M29-31
6305623825840351600,M,30,M29-31
-6435494732974070710,M,40,M39+
3917756560685838893,M,45,M39+
-8558349746842875529,M,45,M39+
-7132543813552786136,M,22,M22-
4182805849222431764,F,42,F33-42
50475137856316907,F,42,F33-42
-3506492913280937311,F,37,F33-42
-8079825238878052069,M,21,M22-
9175393778250812722,F,38,F33-42
4644447143683813098,M,23,M23-26
3479460056999870997,M,23,M23-26
1539091901701388355,M,23,M23-26
3325720038511858029,M,33,M32-38
-4335412604149128404,M,26,M23-26
6297639346618688092,M,31,M29-31
5446945859906840464,M,26,M23-26
-8317266356538241795,M,49,M39+
-7496053408226365043,M,29,M29-31
-2873518586888641471,M,29,M29-31
3702399301073826609,M,26,M23-26
-7477208917515708433,M,22,M22-
5941422641899445486,M,42,M39+
-5181875435695244239,M,31,M29-31
-915259983895339777,M,31,M29-31
6087944220610796889,F,38,F33-42
4147982515419996786,F,24,F24-26
3808747726168214598,M,19,M22-
-4711849890678663807,M,19,M22-
-1782775235138981409,F,22,F23-
-8752360191997600295,F,22,F23-
9213496911567089351,F,28,F27-28
4268333055645071754,M,26,M23-26
-2474788502343954881,M,23,M23-26
-8452478719587235184,M,30,M29-31
7993410991200027646,M,21,M22-
-5315601471440948880,M,75,M39+
-3672902382038282280,M,28,M27-28
-8470573064827164641,M,20,M22-
3182126588974467142,M,20,M22-
8126705429026764843,F,38,F33-42
-1055118365658933009,M,42,M39+
3557808182340666228,M,25,M23-26
-5705869177601534323,F,46,F43+
-1805145137552992384,F,26,F24-26
8677316230522581733,M,19,M22-
8554701137536386050,F,33,F33-42
1928954485669026558,F,33,F33-42
-3826298785781914824,F,33,F33-42
9215872002563037454,M,21,M22-
4543547211452352071,M,21,M22-
4839996648796184886,F,40,F33-42
-2648291491995871127,F,27,F27-28
-4047082669577543599,F,20,F23-
6668204829428838525,M,21,M22-
3159254058839728497,M,27,M27-28
-1161767518354411929,M,33,M32-38
6113929648853656872,M,26,M23-26
-3950038665741675264,M,29,M29-31
-4113468514252062976,M,22,M22-
-8702257900696096570,F,45,F43+
661277623041826311,F,28,F27-28
4851565858033831217,F,28,F27-28
-9142943697566922084,M,38,M32-38
-8107975583361220551,M,29,M29-31
2869983668940758649,M,34,M32-38
5421214746352885768,M,27,M27-28
5684556921618965481,M,33,M32-38
-1476048263427847382,M,33,M32-38
7236744176812866633,F,44,F43+
-3280874373275356169,F,22,F23-
9098910912171973311,F,22,F23-
7663914495887628874,F,28,F27-28
3225571652666574981,M,26,M23-26
3557849864919163609,M,26,M23-26
4183063131204580974,M,26,M23-26
6955774206521211896,F,25,F24-26
-6087781806591246366,F,27,F27-28
-4125439481174123673,F,35,F33-42
-2545898892696195803,F,36,F33-42
4943562755912686005,M,26,M23-26
-391489510039658346,M,29,M29-31
-5855523841759218770,M,22,M22-
7638711887544511150,M,39,M39+
7580049632428848261,F,48,F43+
8752220781043590337,M,28,M27-28
1570805404534136363,M,29,M29-31
9041936272469031844,F,21,F23-
688041332569025274,F,23,F23-
1396061387147840721,F,30,F29-32
6573758839794250274,M,26,M23-26
-7895737300979510516,M,29,M29-31
8112831652387897880,F,24,F24-26
5913409364817320702,F,28,F27-28
-1628535973139347301,M,22,M22-
7161506582863981151,F,31,F29-32
-8480378776886464055,F,21,F23-
-4221044346238343538,M,18,M22-
5907258824237110736,M,24,M23-26
5182557191155042901,M,45,M39+
6531056650896970877,M,45,M39+
-7104540151807795463,F,42,F33-42
6982238415327458247,M,21,M22-
4830649039506351741,F,25,F24-26
3284608166787455997,M,40,M39+
-7288678185108018337,M,40,M39+
-7679129878327709731,M,26,M23-26
7949385304751162342,M,21,M22-
5692493664487077231,M,21,M22-
-1401561725248093485,F,48,F43+
6803373767965987021,F,35,F33-42
3394706663146261648,M,32,M32-38
6994950338348579305,M,32,M32-38
-7014494593127466444,M,26,M23-26
-5119356328653939540,M,27,M27-28
-7443251460043691985,M,32,M32-38
-3416175784412506274,M,27,M27-28
7433760000847660544,M,30,M29-31
-7393071686423705285,F,24,F24-26
-1545448603364903482,F,33,F33-42
-2834415451531349345,F,41,F33-42
5057988019400019497,F,41,F33-42
-7881354924864182941,F,21,F23-
-7370929449766850794,F,21,F23-
667071715174658759,M,22,M22-
3813559357888127131,M,22,M22-
-4672616821888397692,M,22,M22-
45949056826772514,M,52,M39+
-1849049728855373066,M,52,M39+
-6510024635299224044,F,29,F29-32
-4554101218620313207,M,34,M32-38
9120016853768534638,F,23,F23-
-3571255934272699546,M,26,M23-26
5082662069641146434,F,50,F43+
3494402476359859625,F,28,F27-28
2763565534596103156,F,38,F33-42
-1133686096103099113,M,23,M23-26
4780025048555478981,M,23,M23-26
-6893083346113737613,M,37,M32-38
-1055417255755787861,M,22,M22-
-2663208659747726349,M,23,M23-26
4121825887197797916,F,25,F24-26
6867146533374564946,M,64,M39+
-1085340373626926419,M,25,M23-26
-2005602721622067736,M,41,M39+
8276329526124948746,M,26,M23-26
-2301041557136972941,M,47,M39+
2610601274595769332,M,21,M22-
-5622347969652942837,M,35,M32-38
7543271710167300088,M,32,M32-38
-8153537966697704664,M,23,M23-26
-2406413013189149850,F,28,F27-28
-5802902979563493912,M,30,M29-31
8377367246108059319,M,30,M29-31
-7944331202219379705,M,30,M29-31
-8199067221214950475,M,21,M22-
2546484439835713619,M,28,M27-28
3408824218052142007,M,28,M27-28
-1204859951147564343,F,44,F43+
5500093691849381863,M,30,M29-31
8313316908492836228,M,30,M29-31
-2137561091496837710,F,34,F33-42
8618734403911040707,M,36,M32-38
5912395011877303826,M,30,M29-31
